month;product_id;market_id;category;brand;lifecycle_stage;region;lead_time_months;strategic_priority;actual_demand_units;promo_flag;campaign_intensity;demand_signal_quality;available_supply_units;production_capacity_units;supply_constraint_flag;actual_shipped_units;unfulfilled_demand_units;service_level_pct;ending_inventory_units;inventory_risk_status
1/8/2025;PRD021;MKT008;Fragrance;Florentis;Seasonal;LATAM;4;5;1440;0;1;Medium;19049;21589;1;1440;0;1;3198;Normal
1/8/2025;PRD021;MKT009;Fragrance;Florentis;Seasonal;APAC;4;4;932;0;1;High;19049;21589;1;932;0;1;1381;Normal
1/8/2025;PRD021;MKT010;Fragrance;Florentis;Seasonal;APAC;3;4;2706;0;1;Medium;19049;21589;1;2271;435;0,84;5124;Normal
1/8/2025;PRD021;MKT011;Fragrance;Florentis;Seasonal;MEA;3;1;2388;0;1;High;19049;21589;1;1825;563;0,76;8020;High Overstock Risk
1/8/2025;PRD021;MKT012;Fragrance;Florentis;Seasonal;MEA;4;5;1931;0;1;High;19049;21589;1;1931;0;1;5544;High Overstock Risk
1/8/2025;PRD022;MKT001;Skincare;Florentis;New Launch;WE;1;3;692;0;1;Low;7185;6243;0;565;127;0,82;3817;High Overstock Risk
1/8/2025;PRD022;MKT002;Skincare;Florentis;New Launch;WE;1;5;660;0;1;High;7185;6243;0;608;52;0,92;4559;High Overstock Risk
1/8/2025;PRD022;MKT003;Skincare;Florentis;New Launch;WE;2;4;227;0;1;Medium;7185;6243;0;227;0;1;947;High Overstock Risk
1/8/2025;PRD022;MKT004;Skincare;Florentis;New Launch;NA;2;4;469;0;1;Medium;7185;6243;0;469;0;1;2800;High Overstock Risk
1/8/2025;PRD022;MKT005;Skincare;Florentis;New Launch;NA;3;2;399;0;1;High;7185;6243;0;399;0;1;431;Normal
1/8/2025;PRD022;MKT006;Skincare;Florentis;New Launch;LATAM;2;2;354;0;1;High;7185;6243;0;354;0;1;3058;High Overstock Risk
1/8/2025;PRD022;MKT007;Skincare;Florentis;New Launch;LATAM;3;1;607;1;1;High;7185;6243;0;499;108;0,82;3811;High Overstock Risk
1/8/2025;PRD022;MKT008;Skincare;Florentis;New Launch;LATAM;4;5;314;0;1;High;7185;6243;0;314;0;1;1523;High Overstock Risk
1/8/2025;PRD022;MKT009;Skincare;Florentis;New Launch;APAC;4;4;457;0;1;Medium;7185;6243;0;457;0;1;492;Normal
1/8/2025;PRD022;MKT010;Skincare;Florentis;New Launch;APAC;3;4;584;0;1;Low;7185;6243;0;577;7;0,99;2356;High Overstock Risk
1/8/2025;PRD022;MKT011;Skincare;Florentis;New Launch;MEA;3;1;484;0;1;High;7185;6243;0;429;55;0,89;2073;High Overstock Risk
1/8/2025;PRD022;MKT012;Skincare;Florentis;New Launch;MEA;4;5;784;0;1;Medium;7185;6243;0;744;40;0,95;2767;High Overstock Risk
1/8/2025;PRD023;MKT001;Makeup;Florentis;Seasonal;WE;1;3;1404;0;1;Low;26966;26386;0;1404;0;1;1178;Normal
1/8/2025;PRD023;MKT002;Makeup;Florentis;Seasonal;WE;1;5;3217;0;1;Medium;26966;26386;0;2817;400;0,88;5370;Normal
1/8/2025;PRD023;MKT003;Makeup;Florentis;Seasonal;WE;2;4;1902;1;1;High;26966;26386;0;1902;0;1;0;Stockout Risk
1/8/2025;PRD023;MKT004;Makeup;Florentis;Seasonal;NA;2;4;2072;0;1;Medium;26966;26386;0;2072;0;1;3240;Normal
1/8/2025;PRD023;MKT005;Makeup;Florentis;Seasonal;NA;3;2;2550;0;1;Low;26966;26386;0;2238;312;0,88;7594;High Overstock Risk
1/8/2025;PRD023;MKT006;Makeup;Florentis;Seasonal;LATAM;2;2;1056;0;1;Medium;26966;26386;0;1056;0;1;2755;High Overstock Risk
1/8/2025;PRD023;MKT007;Makeup;Florentis;Seasonal;LATAM;3;1;2577;0;1;High;26966;26386;0;2130;447;0,83;3187;Normal
1/8/2025;PRD023;MKT008;Makeup;Florentis;Seasonal;LATAM;4;5;1602;0;1;Medium;26966;26386;0;1602;0;1;2517;Normal
1/8/2025;PRD023;MKT009;Makeup;Florentis;Seasonal;APAC;4;4;1449;0;1;Medium;26966;26386;0;1449;0;1;4254;High Overstock Risk
1/8/2025;PRD023;MKT010;Makeup;Florentis;Seasonal;APAC;3;4;2501;0;1;High;26966;26386;0;2459;42;0,98;11328;High Overstock Risk
1/8/2025;PRD023;MKT011;Makeup;Florentis;Seasonal;MEA;3;1;2967;0;1;Medium;26966;26386;0;2354;613;0,79;11847;High Overstock Risk
1/8/2025;PRD023;MKT012;Makeup;Florentis;Seasonal;MEA;4;5;2349;0;1;High;26966;26386;0;2349;0;1;5053;Normal
1/8/2025;PRD024;MKT001;Bodycare;Florentis;Seasonal;WE;1;3;451;0;1;High;7503;7948;0;448;3;0,99;2612;High Overstock Risk
1/8/2025;PRD024;MKT002;Bodycare;Florentis;Seasonal;WE;1;5;655;0;1;Medium;7503;7948;0;633;22;0,97;2003;High Overstock Risk
1/8/2025;PRD024;MKT003;Bodycare;Florentis;Seasonal;WE;2;4;417;1;1;Low;7503;7948;0;417;0;1;151;Normal
1/8/2025;PRD024;MKT004;Bodycare;Florentis;Seasonal;NA;2;4;441;0;1;Medium;7503;7948;0;441;0;1;1765;High Overstock Risk
1/8/2025;PRD024;MKT005;Bodycare;Florentis;Seasonal;NA;3;2;803;0;1;High;7503;7948;0;665;138;0,83;933;Normal
1/8/2025;PRD024;MKT006;Bodycare;Florentis;Seasonal;LATAM;2;2;478;0;1;High;7503;7948;0;454;24;0,95;2161;High Overstock Risk
1/8/2025;PRD024;MKT007;Bodycare;Florentis;Seasonal;LATAM;3;1;738;0;1;High;7503;7948;0;594;144;0,8;3698;High Overstock Risk
1/8/2025;PRD024;MKT008;Bodycare;Florentis;Seasonal;LATAM;4;5;283;0;1;High;7503;7948;0;283;0;1;1845;High Overstock Risk
1/8/2025;PRD024;MKT009;Bodycare;Florentis;Seasonal;APAC;4;4;489;0;1;High;7503;7948;0;489;0;1;1910;High Overstock Risk
1/8/2025;PRD024;MKT010;Bodycare;Florentis;Seasonal;APAC;3;4;578;0;1;High;7503;7948;0;578;0;1;5033;High Overstock Risk
1/8/2025;PRD024;MKT011;Bodycare;Florentis;Seasonal;MEA;3;1;816;0;1;High;7503;7948;0;639;177;0,78;3143;High Overstock Risk
1/8/2025;PRD024;MKT012;Bodycare;Florentis;Seasonal;MEA;4;5;620;0;1;Medium;7503;7948;0;620;0;1;1836;High Overstock Risk
1/9/2025;PRD001;MKT001;Fragrance;Aurelian;Core;WE;1;3;1392;0;1;High;21808;18318;0;1323;69;0,95;6661;High Overstock Risk
1/9/2025;PRD001;MKT002;Fragrance;Aurelian;Core;WE;1;5;1440;0;1;High;21808;18318;0;1440;0;1;2820;Normal
1/9/2025;PRD001;MKT003;Fragrance;Aurelian;Core;WE;2;4;1581;0;1;Medium;21808;18318;0;1581;0;1;9092;High Overstock Risk
1/9/2025;PRD001;MKT004;Fragrance;Aurelian;Core;NA;2;4;1428;0;1;High;21808;18318;0;1428;0;1;4335;High Overstock Risk
1/9/2025;PRD001;MKT005;Fragrance;Aurelian;Core;NA;3;2;1311;0;1;Medium;21808;18318;0;1311;0;1;5441;High Overstock Risk
1/9/2025;PRD001;MKT006;Fragrance;Aurelian;Core;LATAM;2;2;1154;1;1;High;21808;18318;0;1154;0;1;5932;High Overstock Risk
1/9/2025;PRD001;MKT007;Fragrance;Aurelian;Core;LATAM;3;1;1768;0;1;Medium;21808;18318;0;1487;281;0,84;3373;Normal
1/9/2025;PRD001;MKT008;Fragrance;Aurelian;Core;LATAM;4;5;896;0;1;High;21808;18318;0;896;0;1;5780;High Overstock Risk
1/9/2025;PRD001;MKT009;Fragrance;Aurelian;Core;APAC;4;4;907;0;1;Medium;21808;18318;0;907;0;1;6485;High Overstock Risk
1/9/2025;PRD001;MKT010;Fragrance;Aurelian;Core;APAC;3;4;2547;1;1;High;21808;18318;0;2209;338;0,87;11445;High Overstock Risk
1/9/2025;PRD001;MKT011;Fragrance;Aurelian;Core;MEA;3;1;2171;1;1;High;21808;18318;0;1719;452;0,79;7231;High Overstock Risk
1/9/2025;PRD001;MKT012;Fragrance;Aurelian;Core;MEA;4;5;2086;0;1;High;21808;18318;0;2086;0;1;7101;High Overstock Risk
1/9/2025;PRD002;MKT001;Skincare;Aurelian;Core;WE;1;3;1212;0;1;High;17074;20948;0;1173;39;0,97;3200;High Overstock Risk
1/9/2025;PRD002;MKT002;Skincare;Aurelian;Core;WE;1;5;1417;0;1;High;17074;20948;0;1417;0;1;3973;High Overstock Risk
1/9/2025;PRD002;MKT003;Skincare;Aurelian;Core;WE;2;4;1484;0;1;Medium;17074;20948;0;1474;10;0,99;2326;Normal
1/9/2025;PRD002;MKT004;Skincare;Aurelian;Core;NA;2;4;1250;0;1;Medium;17074;20948;0;1250;0;1;5559;High Overstock Risk
1/9/2025;PRD002;MKT005;Skincare;Aurelian;Core;NA;3;2;1375;0;1;Medium;17074;20948;0;1303;72;0,95;7638;High Overstock Risk
1/9/2025;PRD002;MKT006;Skincare;Aurelian;Core;LATAM;2;2;1104;0;1;High;17074;20948;0;1087;17;0,98;672;Normal
1/9/2025;PRD002;MKT007;Skincare;Aurelian;Core;LATAM;3;1;1506;0;1;Low;17074;20948;0;1295;211;0,86;5135;High Overstock Risk
1/9/2025;PRD002;MKT008;Skincare;Aurelian;Core;LATAM;4;5;1152;0;1;Medium;17074;20948;0;1152;0;1;2290;Normal
1/9/2025;PRD002;MKT009;Skincare;Aurelian;Core;APAC;4;4;754;0;1;High;17074;20948;0;754;0;1;1004;Normal
1/9/2025;PRD002;MKT010;Skincare;Aurelian;Core;APAC;3;4;2050;0;1;Medium;17074;20948;0;1859;191;0,91;5409;High Overstock Risk
1/9/2025;PRD002;MKT011;Skincare;Aurelian;Core;MEA;3;1;2531;0;1;High;17074;20948;0;1884;647;0,74;4546;Normal
1/9/2025;PRD002;MKT012;Skincare;Aurelian;Core;MEA;4;5;1223;0;1;High;17074;20948;0;1223;0;1;7328;High Overstock Risk
1/9/2025;PRD003;MKT001;Makeup;Aurelian;Seasonal;WE;1;3;1714;0;1;Medium;22670;24129;1;1576;138;0,92;4207;High Overstock Risk
1/9/2025;PRD003;MKT002;Makeup;Aurelian;Seasonal;WE;1;5;2326;0;1;High;22670;24129;1;2147;179;0,92;6339;High Overstock Risk
1/9/2025;PRD003;MKT003;Makeup;Aurelian;Seasonal;WE;2;4;2121;1;1;Medium;22670;24129;1;2000;121;0,94;5631;High Overstock Risk
1/9/2025;PRD003;MKT004;Makeup;Aurelian;Seasonal;NA;2;4;1964;0;1;High;22670;24129;1;1913;51;0,97;3658;Normal
1/9/2025;PRD003;MKT005;Makeup;Aurelian;Seasonal;NA;3;2;1567;0;1;Low;22670;24129;1;1544;23;0,99;1783;Normal
1/9/2025;PRD003;MKT006;Makeup;Aurelian;Seasonal;LATAM;2;2;1107;0;1;High;22670;24129;1;1107;0;1;1495;Normal
1/9/2025;PRD003;MKT007;Makeup;Aurelian;Seasonal;LATAM;3;1;2660;0;1;Low;22670;24129;1;2035;625;0,77;10299;High Overstock Risk
1/9/2025;PRD003;MKT008;Makeup;Aurelian;Seasonal;LATAM;4;5;1326;0;1;Medium;22670;24129;1;1326;0;1;8039;High Overstock Risk
1/9/2025;PRD003;MKT009;Makeup;Aurelian;Seasonal;APAC;4;4;1096;0;1;Medium;22670;24129;1;1096;0;1;3553;High Overstock Risk
1/9/2025;PRD003;MKT010;Makeup;Aurelian;Seasonal;APAC;3;4;3447;0;1;Medium;22670;24129;1;2820;627;0,82;10397;High Overstock Risk
1/9/2025;PRD003;MKT011;Makeup;Aurelian;Seasonal;MEA;3;1;2364;0;1;High;22670;24129;1;1871;493;0,79;10040;High Overstock Risk
1/9/2025;PRD003;MKT012;Makeup;Aurelian;Seasonal;MEA;4;5;1832;0;1;Low;22670;24129;1;1832;0;1;7910;High Overstock Risk
1/9/2025;PRD004;MKT001;Bodycare;Aurelian;Seasonal;WE;1;3;1607;0;1;Low;20074;23331;1;1487;120;0,93;5333;High Overstock Risk
1/9/2025;PRD004;MKT002;Bodycare;Aurelian;Seasonal;WE;1;5;2190;0;1;High;20074;23331;1;2014;176;0,92;1915;Normal
1/9/2025;PRD004;MKT003;Bodycare;Aurelian;Seasonal;WE;2;4;1477;0;1;Medium;20074;23331;1;1477;0;1;4590;High Overstock Risk
1/9/2025;PRD004;MKT004;Bodycare;Aurelian;Seasonal;NA;2;4;1975;0;1;High;20074;23331;1;1864;111;0,94;2999;Normal
1/9/2025;PRD004;MKT005;Bodycare;Aurelian;Seasonal;NA;3;2;1336;0;1;High;20074;23331;1;1336;0;1;444;Normal
1/9/2025;PRD004;MKT006;Bodycare;Aurelian;Seasonal;LATAM;2;2;1025;0;1;Low;20074;23331;1;1025;0;1;3864;High Overstock Risk
1/9/2025;PRD004;MKT007;Bodycare;Aurelian;Seasonal;LATAM;3;1;2021;0;1;High;20074;23331;1;1669;352;0,83;4754;High Overstock Risk
1/9/2025;PRD004;MKT008;Bodycare;Aurelian;Seasonal;LATAM;4;5;1373;0;1;Medium;20074;23331;1;1373;0;1;1783;Normal
1/9/2025;PRD004;MKT009;Bodycare;Aurelian;Seasonal;APAC;4;4;1166;0;1;Low;20074;23331;1;1166;0;1;3745;High Overstock Risk
1/9/2025;PRD004;MKT010;Bodycare;Aurelian;Seasonal;APAC;3;4;1368;0;1;High;20074;23331;1;1368;0;1;4674;High Overstock Risk
1/9/2025;PRD004;MKT011;Bodycare;Aurelian;Seasonal;MEA;3;1;2512;0;1;High;20074;23331;1;1951;561;0,78;5575;High Overstock Risk
1/9/2025;PRD004;MKT012;Bodycare;Aurelian;Seasonal;MEA;4;5;2053;0;1;Medium;20074;23331;1;2053;0;1;9104;High Overstock Risk
1/9/2025;PRD005;MKT001;Fragrance;Bellora;Core;WE;1;3;1170;0;1;High;15009;15263;1;1065;105;0,91;3688;High Overstock Risk
1/9/2025;PRD005;MKT002;Fragrance;Bellora;Core;WE;1;5;2496;1;1;High;15009;15263;1;1946;550;0,78;3905;Normal
1/9/2025;PRD005;MKT003;Fragrance;Bellora;Core;WE;2;4;1191;0;1;High;15009;15263;1;1191;0;1;3598;High Overstock Risk
1/9/2025;PRD005;MKT004;Fragrance;Bellora;Core;NA;2;4;1827;0;1;High;15009;15263;1;1555;272;0,85;7455;High Overstock Risk
1/9/2025;PRD005;MKT005;Fragrance;Bellora;Core;NA;3;2;789;0;1;Medium;15009;15263;1;789;0;1;5311;High Overstock Risk
1/9/2025;PRD005;MKT006;Fragrance;Bellora;Core;LATAM;2;2;1091;0;1;High;15009;15263;1;1000;91;0,92;4416;High Overstock Risk
1/9/2025;PRD005;MKT007;Fragrance;Bellora;Core;LATAM;3;1;1124;0;1;High;15009;15263;1;998;126;0,89;4843;High Overstock Risk
1/9/2025;PRD005;MKT008;Fragrance;Bellora;Core;LATAM;4;5;972;0;1;High;15009;15263;1;972;0;1;7167;High Overstock Risk
1/9/2025;PRD005;MKT009;Fragrance;Bellora;Core;APAC;4;4;699;0;1;High;15009;15263;1;699;0;1;5092;High Overstock Risk
1/9/2025;PRD005;MKT010;Fragrance;Bellora;Core;APAC;3;4;1789;0;1;Medium;15009;15263;1;1587;202;0,89;6741;High Overstock Risk
1/9/2025;PRD005;MKT011;Fragrance;Bellora;Core;MEA;3;1;1444;0;1;High;15009;15263;1;1174;270;0,81;2036;Normal
1/9/2025;PRD005;MKT012;Fragrance;Bellora;Core;MEA;4;5;1033;0;1;Low;15009;15263;1;1033;0;1;5342;High Overstock Risk
1/9/2025;PRD006;MKT001;Skincare;Bellora;Core;WE;1;3;3641;1;1;High;35796;34881;0;2971;670;0,82;8544;High Overstock Risk
1/9/2025;PRD006;MKT002;Skincare;Bellora;Core;WE;1;5;3296;0;1;High;35796;34881;0;3069;227;0,93;14734;High Overstock Risk
1/9/2025;PRD006;MKT003;Skincare;Bellora;Core;WE;2;4;2565;0;1;High;35796;34881;0;2565;0;1;5055;Normal
1/9/2025;PRD006;MKT004;Skincare;Bellora;Core;NA;2;4;2386;0;1;Medium;35796;34881;0;2386;0;1;4181;Normal
1/9/2025;PRD006;MKT005;Skincare;Bellora;Core;NA;3;2;2159;0;1;Medium;35796;34881;0;2159;0;1;4801;Normal
1/9/2025;PRD006;MKT006;Skincare;Bellora;Core;LATAM;2;2;1041;0;1;High;35796;34881;0;1041;0;1;1567;Normal
1/9/2025;PRD006;MKT007;Skincare;Bellora;Core;LATAM;3;1;1373;0;1;High;35796;34881;0;1373;0;1;3638;High Overstock Risk
1/9/2025;PRD006;MKT008;Skincare;Bellora;Core;LATAM;4;5;2447;0;1;Medium;35796;34881;0;2447;0;1;5258;Normal
1/9/2025;PRD006;MKT009;Skincare;Bellora;Core;APAC;4;4;1169;0;1;High;35796;34881;0;1169;0;1;5578;High Overstock Risk
1/9/2025;PRD006;MKT010;Skincare;Bellora;Core;APAC;3;4;2480;0;1;High;35796;34881;0;2480;0;1;4655;Normal
1/9/2025;PRD006;MKT011;Skincare;Bellora;Core;MEA;3;1;5089;1;1;Medium;35796;34881;0;3719;1370;0,73;2415;Normal
1/9/2025;PRD006;MKT012;Skincare;Bellora;Core;MEA;4;5;3506;0;1;High;35796;34881;0;3505;1;1;9926;High Overstock Risk
1/9/2025;PRD007;MKT001;Makeup;Bellora;Core;WE;1;3;704;0;1;Medium;12076;13865;0;704;0;1;4042;High Overstock Risk
1/9/2025;PRD007;MKT002;Makeup;Bellora;Core;WE;1;5;1069;0;1;Medium;12076;13865;0;1033;36;0,97;3286;High Overstock Risk
1/9/2025;PRD007;MKT003;Makeup;Bellora;Core;WE;2;4;613;0;1;High;12076;13865;0;613;0;1;1642;High Overstock Risk
1/9/2025;PRD007;MKT004;Makeup;Bellora;Core;NA;2;4;638;0;1;Medium;12076;13865;0;638;0;1;1501;Normal
1/9/2025;PRD007;MKT005;Makeup;Bellora;Core;NA;3;2;1004;0;1;Medium;12076;13865;0;913;91;0,91;680;Normal
1/9/2025;PRD007;MKT006;Makeup;Bellora;Core;LATAM;2;2;659;0;1;Medium;12076;13865;0;659;0;1;4910;High Overstock Risk
1/9/2025;PRD007;MKT007;Makeup;Bellora;Core;LATAM;3;1;886;0;1;High;12076;13865;0;794;92;0,9;4066;High Overstock Risk
1/9/2025;PRD007;MKT008;Makeup;Bellora;Core;LATAM;4;5;847;0;1;High;12076;13865;0;847;0;1;2478;High Overstock Risk
1/9/2025;PRD007;MKT009;Makeup;Bellora;Core;APAC;4;4;908;0;1;High;12076;13865;0;908;0;1;3709;High Overstock Risk
1/9/2025;PRD007;MKT010;Makeup;Bellora;Core;APAC;3;4;945;0;1;Medium;12076;13865;0;945;0;1;7659;High Overstock Risk
1/9/2025;PRD007;MKT011;Makeup;Bellora;Core;MEA;3;1;2133;1;1;High;12076;13865;0;1510;623;0,71;9257;High Overstock Risk
1/9/2025;PRD007;MKT012;Makeup;Bellora;Core;MEA;4;5;701;0;1;High;12076;13865;0;701;0;1;2690;High Overstock Risk
1/9/2025;PRD008;MKT001;Bodycare;Bellora;Core;WE;1;3;2231;0;1;Medium;20953;25975;1;1852;379;0,83;2874;Normal
1/9/2025;PRD008;MKT002;Bodycare;Bellora;Core;WE;1;5;1818;0;1;High;20953;25975;1;1815;3;1;8885;High Overstock Risk
1/9/2025;PRD008;MKT003;Bodycare;Bellora;Core;WE;2;4;1748;0;1;High;20953;25975;1;1748;0;1;5279;High Overstock Risk
1/9/2025;PRD008;MKT004;Bodycare;Bellora;Core;NA;2;4;1607;0;1;High;20953;25975;1;1607;0;1;2409;Normal
1/9/2025;PRD008;MKT005;Bodycare;Bellora;Core;NA;3;2;1131;0;1;High;20953;25975;1;1131;0;1;4248;High Overstock Risk
1/9/2025;PRD008;MKT006;Bodycare;Bellora;Core;LATAM;2;2;1730;0;1;High;20953;25975;1;1541;189;0,89;4095;High Overstock Risk
1/9/2025;PRD008;MKT007;Bodycare;Bellora;Core;LATAM;3;1;2465;0;1;Medium;20953;25975;1;1928;537;0,78;4111;Normal
1/9/2025;PRD008;MKT008;Bodycare;Bellora;Core;LATAM;4;5;1366;0;1;High;20953;25975;1;1366;0;1;824;Normal
1/9/2025;PRD008;MKT009;Bodycare;Bellora;Core;APAC;4;4;1015;0;1;Low;20953;25975;1;1015;0;1;3240;High Overstock Risk
1/9/2025;PRD008;MKT010;Bodycare;Bellora;Core;APAC;3;4;1929;0;1;Medium;20953;25975;1;1920;9;1;8523;High Overstock Risk
1/9/2025;PRD008;MKT011;Bodycare;Bellora;Core;MEA;3;1;1941;0;1;High;20953;25975;1;1632;309;0,84;3077;Normal
1/9/2025;PRD008;MKT012;Bodycare;Bellora;Core;MEA;4;5;2360;0;1;High;20953;25975;1;2330;30;0,99;3635;Normal
1/9/2025;PRD009;MKT001;Fragrance;Caspia;Core;WE;1;3;2899;0;1;Medium;43827;36781;0;2714;185;0,94;639;Stockout Risk
1/9/2025;PRD009;MKT002;Fragrance;Caspia;Core;WE;1;5;4186;0;1;Low;43827;36781;0;3819;367;0,91;10533;High Overstock Risk
1/9/2025;PRD009;MKT003;Fragrance;Caspia;Core;WE;2;4;2265;0;1;Low;43827;36781;0;2265;0;1;6439;High Overstock Risk
1/9/2025;PRD009;MKT004;Fragrance;Caspia;Core;NA;2;4;3605;0;1;Medium;43827;36781;0;3433;172;0,95;10808;High Overstock Risk
1/9/2025;PRD009;MKT005;Fragrance;Caspia;Core;NA;3;2;3808;0;1;Medium;43827;36781;0;3315;493;0,87;8991;High Overstock Risk
1/9/2025;PRD009;MKT006;Fragrance;Caspia;Core;LATAM;2;2;1929;0;1;High;43827;36781;0;1929;0;1;1721;Normal
1/9/2025;PRD009;MKT007;Fragrance;Caspia;Core;LATAM;3;1;4063;0;1;High;43827;36781;0;3279;784;0,81;16042;High Overstock Risk
1/9/2025;PRD009;MKT008;Fragrance;Caspia;Core;LATAM;4;5;2063;0;1;High;43827;36781;0;2063;0;1;10714;High Overstock Risk
1/9/2025;PRD009;MKT009;Fragrance;Caspia;Core;APAC;4;4;2186;0;1;High;43827;36781;0;2186;0;1;5199;Normal
1/9/2025;PRD009;MKT010;Fragrance;Caspia;Core;APAC;3;4;3499;0;1;High;43827;36781;0;3499;0;1;12399;High Overstock Risk
1/9/2025;PRD009;MKT011;Fragrance;Caspia;Core;MEA;3;1;3500;0;1;Low;43827;36781;0;2956;544;0,84;7120;Normal
1/9/2025;PRD009;MKT012;Fragrance;Caspia;Core;MEA;4;5;3413;0;1;Medium;43827;36781;0;3413;0;1;4871;Normal
1/9/2025;PRD010;MKT001;Skincare;Caspia;Core;WE;1;3;1113;0;1;High;14612;13064;0;1024;89;0,92;5014;High Overstock Risk
1/9/2025;PRD010;MKT002;Skincare;Caspia;Core;WE;1;5;2688;0;1;High;14612;13064;0;2064;624;0,77;1611;Normal
1/9/2025;PRD010;MKT003;Skincare;Caspia;Core;WE;2;4;664;0;1;High;14612;13064;0;664;0;1;6899;High Overstock Risk
1/9/2025;PRD010;MKT004;Skincare;Caspia;Core;NA;2;4;1181;0;1;Low;14612;13064;0;1178;3;1;4173;High Overstock Risk
1/9/2025;PRD010;MKT005;Skincare;Caspia;Core;NA;3;2;1212;0;1;High;14612;13064;0;1110;102;0,92;8480;High Overstock Risk
1/9/2025;PRD010;MKT006;Skincare;Caspia;Core;LATAM;2;2;567;0;1;Medium;14612;13064;0;567;0;1;2137;High Overstock Risk
1/9/2025;PRD010;MKT007;Skincare;Caspia;Core;LATAM;3;1;1256;0;1;Low;14612;13064;0;1068;188;0,85;4982;High Overstock Risk
1/9/2025;PRD010;MKT008;Skincare;Caspia;Core;LATAM;4;5;778;0;1;Medium;14612;13064;0;778;0;1;860;Normal
1/9/2025;PRD010;MKT009;Skincare;Caspia;Core;APAC;4;4;434;0;1;High;14612;13064;0;434;0;1;2123;High Overstock Risk
1/9/2025;PRD010;MKT010;Skincare;Caspia;Core;APAC;3;4;1513;0;1;High;14612;13064;0;1417;96;0,94;2007;Normal
1/9/2025;PRD010;MKT011;Skincare;Caspia;Core;MEA;3;1;1212;0;1;Medium;14612;13064;0;1043;169;0,86;3965;High Overstock Risk
1/9/2025;PRD010;MKT012;Skincare;Caspia;Core;MEA;4;5;1120;0;1;High;14612;13064;0;1120;0;1;7117;High Overstock Risk
1/9/2025;PRD011;MKT001;Makeup;Caspia;Seasonal;WE;1;3;1949;0;1;Medium;22552;20376;0;1710;239;0,88;7926;High Overstock Risk
1/9/2025;PRD011;MKT002;Makeup;Caspia;Seasonal;WE;1;5;2688;0;1;High;22552;20376;0;2345;343;0,87;4842;Normal
1/9/2025;PRD011;MKT003;Makeup;Caspia;Seasonal;WE;2;4;1112;0;1;High;22552;20376;0;1112;0;1;3676;High Overstock Risk
1/9/2025;PRD011;MKT004;Makeup;Caspia;Seasonal;NA;2;4;2108;0;1;High;22552;20376;0;1982;126;0,94;1852;Normal
1/9/2025;PRD011;MKT005;Makeup;Caspia;Seasonal;NA;3;2;1569;0;1;Low;22552;20376;0;1536;33;0,98;4529;High Overstock Risk
1/9/2025;PRD011;MKT006;Makeup;Caspia;Seasonal;LATAM;2;2;898;0;1;High;22552;20376;0;898;0;1;3216;High Overstock Risk
1/9/2025;PRD011;MKT007;Makeup;Caspia;Seasonal;LATAM;3;1;1934;0;1;High;22552;20376;0;1641;293;0,85;5187;High Overstock Risk
1/9/2025;PRD011;MKT008;Makeup;Caspia;Seasonal;LATAM;4;5;855;0;1;Medium;22552;20376;0;855;0;1;2527;High Overstock Risk
1/9/2025;PRD011;MKT009;Makeup;Caspia;Seasonal;APAC;4;4;1057;0;1;Low;22552;20376;0;1057;0;1;4161;High Overstock Risk
1/9/2025;PRD011;MKT010;Makeup;Caspia;Seasonal;APAC;3;4;2254;0;1;High;22552;20376;0;2141;113;0,95;3191;Normal
1/9/2025;PRD011;MKT011;Makeup;Caspia;Seasonal;MEA;3;1;1915;0;1;High;22552;20376;0;1630;285;0,85;3695;Normal
1/9/2025;PRD011;MKT012;Makeup;Caspia;Seasonal;MEA;4;5;2812;0;1;High;22552;20376;0;2641;171;0,94;3814;Normal
1/9/2025;PRD012;MKT001;Bodycare;Caspia;Core;WE;1;3;465;0;1;High;4970;5944;1;402;63;0,86;1324;High Overstock Risk
1/9/2025;PRD012;MKT002;Bodycare;Caspia;Core;WE;1;5;406;0;1;Medium;4970;5944;1;406;0;1;2428;High Overstock Risk
1/9/2025;PRD012;MKT003;Bodycare;Caspia;Core;WE;2;4;303;0;1;Medium;4970;5944;1;303;0;1;3343;High Overstock Risk
1/9/2025;PRD012;MKT004;Bodycare;Caspia;Core;NA;2;4;558;1;1;High;4970;5944;1;499;59;0,89;4092;High Overstock Risk
1/9/2025;PRD012;MKT005;Bodycare;Caspia;Core;NA;3;2;424;0;1;High;4970;5944;1;389;35;0,92;3051;High Overstock Risk
1/9/2025;PRD012;MKT006;Bodycare;Caspia;Core;LATAM;2;2;176;0;1;Low;4970;5944;1;176;0;1;1769;High Overstock Risk
1/9/2025;PRD012;MKT007;Bodycare;Caspia;Core;LATAM;3;1;406;0;1;Low;4970;5944;1;354;52;0,87;2765;High Overstock Risk
1/9/2025;PRD012;MKT008;Bodycare;Caspia;Core;LATAM;4;5;262;0;1;High;4970;5944;1;262;0;1;1631;High Overstock Risk
1/9/2025;PRD012;MKT009;Bodycare;Caspia;Core;APAC;4;4;247;0;1;Low;4970;5944;1;247;0;1;834;High Overstock Risk
1/9/2025;PRD012;MKT010;Bodycare;Caspia;Core;APAC;3;4;591;0;1;High;4970;5944;1;535;56;0,91;2322;High Overstock Risk
1/9/2025;PRD012;MKT011;Bodycare;Caspia;Core;MEA;3;1;762;0;1;Low;4970;5944;1;557;205;0,73;1314;Normal
